time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
21.53999999999963,-27.6082767702,-18.0084700622,300.0,6.27103877462,0.0313770501149,0.0,-4.42067054303,-2.70234836391,28.0225460476,0.00243404294147,0.000321366355933,0.0,899.996030628,899.997959789,899.997607688,900.000744648
21.59999999999963,-27.8745800332,-18.1710513745,300.0,6.27118684804,0.0313959818668,0.0,-4.45615618441,-2.71703374539,28.021481698,0.00253551067748,0.000303850093848,0.0,899.997606666,899.996889812,899.996615876,900.000670835
21.659999999999627,-28.143022895,-18.334514818,300.0,6.27133972598,0.0314137668866,0.0,-4.49199144863,-2.73175258636,28.0204224688,0.00257286869197,0.00028154381196,0.0,899.998607923,899.9976975,899.998875155,900.000331766
21.719999999999626,-28.4136265219,-18.4988623846,300.0,6.27149456706,0.0314298371921,0.0,-4.52818263328,-2.74650456349,28.019365898,0.00259631472934,0.000240408297017,0.0,899.999286365,899.997613955,899.999941167,900.000833612
21.779999999999625,-28.6864124504,-18.6640960729,300.0,6.27165087011,0.0314433598988,0.0,-4.56473576652,-2.76129007428,28.0183031716,0.00262252003784,0.000195296008469,0.0,899.998852591,899.997020096,899.998579411,899.999583112
21.839999999999623,-28.9614025977,-18.8302179176,300.0,6.27180894316,0.031453394072,0.0,-4.6016575263,-2.77610985564,28.0172466217,0.00265860593629,0.000111046688369,0.0,900.00052945,899.997113123,899.999110998,900.000514286
21.899999999999622,-29.2386192639,-18.9972299892,300.0,6.27196858082,0.0314576725209,0.0,-4.63895392558,-2.79096437728,28.0161963775,0.00266467155386,-8.30501839974e-06,0.0,900.002215954,899.997380108,900.000077171,900.000263991
21.95999999999962,-29.5180850927,-19.1651343925,300.0,6.27212906696,0.0314547567531,0.0,-4.67663043051,-2.80585440334,28.015149016,0.00269495962915,-0.000129315992406,0.0,900.002344418,899.997444186,899.999052763,900.000220387
22.01999999999962,-29.7998230649,-19.3339332848,300.0,6.27229237159,0.0314466730218,0.0,-4.71469293447,-2.82078072863,28.0141133243,0.00277526752239,-0.000145558865721,0.0,900.001766798,900.00111207,899.997899379,900.001092016
22.079999999999618,-30.0838565354,-19.50362884,300.0,6.27246089059,0.0314372562666,0.0,-4.75314818364,-2.83574306095,28.0130832442,0.00287534251554,-0.000179734145556,0.0,900.001776783,900.000396249,899.997114183,900.001105673
22.139999999999617,-30.3702093001,-19.6742231931,300.0,6.27263517853,0.0314246938541,0.0,-4.79200386066,-2.85074050691,28.0120605589,0.00296365681245,-0.000268729727964,0.0,900.001719576,899.998119848,899.997938564,900.001451733
22.199999999999616,-30.6589056051,-19.8457184235,300.0,6.27281502228,0.0314084795922,0.0,-4.83126726748,-2.86577218512,28.0110478816,0.00306479989293,-0.000273254386978,0.0,899.999276479,899.999099542,899.997874349,900.001905242
22.259999999999614,-30.9499701541,-20.0181165592,300.0,6.27300149311,0.0313938684798,0.0,-4.87094663704,-2.88083717513,28.0100515738,0.00319381760128,-0.000184101688542,0.0,899.998194662,900.00181137,899.99773173,900.002889407
22.319999999999613,-31.2434281859,-20.1914195567,300.0,6.27319400843,0.0313839302219,0.0,-4.91105154775,-2.89593403709,28.009066623,0.00323811907562,-0.000128727965293,0.0,899.999200165,900.001446885,899.999680753,900.001405091
22.37999999999961,-31.5393055373,-20.3656293069,300.0,6.27338941362,0.0313776834931,0.0,-4.95159210926,-2.91106230073,28.0080897657,0.00329400178885,-5.49164145565e-05,0.0,899.998913315,900.001905392,900.000076736,900.002269186
22.43999999999961,-31.8376286485,-20.5407476971,300.0,6.27358782955,0.0313750275722,0.0,-4.99257841872,-2.92622205354,28.007112157,0.00333278442845,-2.29675992128e-05,0.0,899.999622177,900.000917259,899.999650608,900.001149443
22.49999999999961,-32.1384245772,-20.7167766255,300.0,6.27378915057,0.0313745140723,0.0,-5.03402085986,-2.94141362603,28.0061361287,0.00340045153406,2.02502241531e-05,0.0,900.000224169,900.001974845,899.998724978,900.001392772
22.559999999999608,-32.4417210003,-20.8937180058,300.0,6.27399400306,0.031376529007,0.0,-5.07592979402,-2.95663710734,28.0051603285,0.00344171136656,6.0238122071e-05,0.0,900.001064797,900.002683655,899.999122911,900.000719945
22.619999999999607,-32.7475462247,-21.0715737566,300.0,6.27420150541,0.0313802669481,0.0,-5.11831581513,-2.97189270477,28.0041822479,0.00349167973047,6.64212876758e-05,0.0,900.00199172,900.002240694,899.999122377,900.001071261
22.679999999999605,-33.0559291898,-21.250345815,300.0,6.27441180024,0.0313841190486,0.0,-5.16118937199,-2.98718074697,28.0031974746,0.00353137309149,5.97612192815e-05,0.0,900.00174468,900.001473414,899.999052398,900.000584186
22.739999999999604,-33.366899463,-21.4300361407,300.0,6.27462375242,0.0313880378061,0.0,-5.20456100844,-3.00250171615,28.0022054495,0.00353486320537,7.64152762528e-05,0.0,900.000867091,900.001540102,899.999029035,899.999093918
22.799999999999603,-33.6804872588,-21.6106467394,300.0,6.27483545981,0.031392796456,0.0,-5.24844178251,-3.01785673151,28.0012082394,0.00351563798344,8.51024290447e-05,0.0,899.999426228,899.999776223,900.000747014,899.999891925
22.8599999999996,-33.9967234629,-21.7921797032,300.0,6.27504583232,0.0313979115415,0.0,-5.29284297481,-3.03324750969,28.0002035708,0.00348733946546,8.55494736888e-05,0.0,899.99941276,899.999428862,900.000578581,899.99935643
22.9199999999996,-34.3156396446,-21.9746372388,300.0,6.27525447339,0.0314025433788,0.0,-5.33777608065,-3.0486761062,27.9991902971,0.00345736391885,6.0484452683e-05,0.0,899.999900843,899.998883804,900.000196197,899.998906691
22.9799999999996,-34.637268069,-22.1580216808,300.0,6.27546167253,0.0314068889893,0.0,-5.38325280369,-3.06414470488,27.9981710511,0.0034452264722,9.63055411099e-05,0.0,899.99843718,899.999886359,900.000714173,900.00014765
23.039999999999598,-34.9616417167,-22.342335489,300.0,6.27566763855,0.0314126112507,0.0,-5.42928540195,-3.07965526178,27.9971432608,0.00340783257709,9.35015625679e-05,0.0,899.999414877,899.999299063,900.001524638,899.999935548
23.099999999999596,-35.2887943203,-22.5275812439,300.0,6.27587170254,0.0314176631003,0.0,-5.47588652769,-3.09520993713,27.9961063334,0.00338752888608,6.55792630084e-05,0.0,900.001210103,900.000077171,900.000817304,899.999921058
23.159999999999595,-35.6187603644,-22.7137616576,300.0,6.27607481931,0.0314212138526,0.0,-5.5230686385,-3.11081084758,27.9950551535,0.00338077933478,4.63735375767e-05,0.0,900.00074794,899.999968647,900.000274942,899.999928
23.219999999999594,-35.9515750975,-22.900879561,300.0,6.27627830621,0.031424086959,0.0,-5.57084478749,-3.12645983815,27.9939926515,0.00341278113401,5.0908658753e-05,0.0,899.999932716,900.000115278,899.999987691,900.001210193
23.279999999999593,-36.2872745678,-23.0889378795,300.0,6.27648330315,0.0314271459209,0.0,-5.61922861071,-3.1421581605,27.9929198003,0.00342428532554,5.1130806416e-05,0.0,900.000770693,900.00077849,900.000066045,900.000457821
23.33999999999959,-36.6258956557,-23.2779396071,300.0,6.27668920146,0.0314309757895,0.0,-5.6682341673,-3.15790701139,27.9918345757,0.00344634303329,8.922463536e-05,0.0,899.999486185,900.001027619,900.000220439,900.001039372
23.39999999999959,-36.9674760995,-23.4678878126,300.0,6.27689689621,0.0314384823287,0.0,-5.71787608505,-3.17370758878,27.9907295594,0.00349203897697,0.000196795087974,0.0,899.996708647,900.0010627,899.998931652,900.000707424
23.45999999999959,-37.3120545606,-23.6587856295,300.0,6.27710586334,0.0314524423234,0.0,-5.76817050708,-3.18956086091,27.9896086572,0.00346426921448,0.000304326948809,0.0,899.996179103,900.000529082,900.000807985,899.999607715
23.519999999999587,-37.6596706864,-23.8506362642,300.0,6.27731288953,0.0314724531494,0.0,-5.81913405515,-3.20546852989,27.9884674196,0.00342275181978,0.000391834727899,0.0,899.996355988,899.999892574,900.001473568,899.999717112
23.579999999999586,-38.0103651338,-24.0434430544,300.0,6.27751840897,0.0314972895731,0.0,-5.87078374106,-3.2214330694,27.9873056189,0.00343046891728,0.000458123515236,0.0,899.997653044,900.000328318,900.001412203,900.001650416
23.639999999999585,-38.3641795783,-24.2372094739,300.0,6.27772461671,0.0315266725068,0.0,-5.92313652396,-3.23745640431,27.986114773,0.00344944806147,0.000552836870551,0.0,899.997307734,900.001132556,900.001240994,900.001935131
23.699999999999584,-38.7211567316,-24.4319390948,300.0,6.27793109503,0.0315611001238,0.0,-5.9762100423,-3.25354001077,27.9848899415,0.00342501247683,0.000615682104541,0.0,899.998638043,900.001170157,900.000914558,899.999850156
23.759999999999582,-39.0813403785,-24.6276355889,300.0,6.27813601108,0.031598536767,0.0,-6.03002233276,-3.26968585905,27.9836271199,0.00339576698683,0.000640465944951,0.0,899.998478161,899.999467505,900.000788615,899.999529911
23.81999999999958,-39.4447753965,-24.8243027637,300.0,6.27833845231,0.031637712384,0.0,-6.08459180213,-3.28589641519,27.9823305335,0.00333048486976,0.000677842002681,0.0,899.997997904,899.999496615,900.002148595,899.999431102
23.87999999999958,-39.8115077763,-25.0219445875,300.0,6.27853641208,0.0316805610151,0.0,-6.1399372257,-3.30217465184,27.9810001394,0.00323693559683,0.000786662471126,0.0,899.997764792,900.002155858,900.002548958,899.998688036
23.93999999999958,-40.1815846578,-25.2205652267,300.0,6.27872757202,0.0317303599222,0.0,-6.19607819473,-3.31852419329,27.9796264735,0.00308391421964,0.000916496083087,0.0,899.99685552,900.002095063,900.004052838,899.997785361
23.999999999999577,-40.5550543901,-25.4201690933,300.0,6.27890920425,0.0317867142734,0.0,-6.25303534386,-3.33494965881,27.9782022382,0.00291352173633,0.000984695069955,0.0,899.997853507,900.000594158,900.004656791,899.997688933
